id,fake,real
TEST_11098,0.9996106028556824,0.9821653962135316
TEST_11099,0.999303936958313,0.993522584438324
TEST_11100,0.9999300241470336,0.6688567399978638
TEST_11101,0.4614501893520355,0.9994551539421082
TEST_11102,0.6439647674560547,0.9992027878761292
TEST_11103,4.836556854570517e-06,0.9999969005584716
TEST_11104,4.309583528083749e-05,0.9994137287139891
TEST_11105,0.9999785423278807,0.7540438771247864
TEST_11106,0.2140879929065704,0.9989192485809326
TEST_11107,0.9832066297531128,0.1820335686206817
TEST_11108,0,0
TEST_11109,0.9989216327667236,0.0027024019509553
TEST_11110,0,0
TEST_11111,0.999966025352478,0.9960848093032836
TEST_11112,0.3326795101165771,0.9656626582145692
TEST_11113,0.9721289873123168,0.0225967559963464
TEST_11114,5.284197868604679e-06,0.9999911785125732
TEST_11115,0.9995792508125304,0.9633085131645204
TEST_11116,0.1696463376283645,0.9702929854393004
TEST_11117,0.0013685295125469,0.9994921684265136
TEST_11118,0.997257649898529,0.9951661825180054
TEST_11119,0,0
TEST_11120,0.9596644043922424,0.9980915188789368
TEST_11121,0,0
TEST_11122,0.000459147413494,0.9998716115951538
TEST_11123,0.9776711463928224,0.0123499063774943
TEST_11124,0.997745931148529,0.9976822137832642
TEST_11125,0.0006804561126045,0.9994864463806152
TEST_11126,0.0402339547872543,0.999674916267395
TEST_11127,0.9956755042076112,0.993793487548828
TEST_11128,0.9996427297592164,0.9781826734542848
TEST_11129,0.598235547542572,0.9999895095825196
TEST_11130,0.9999550580978394,0.9821679592132568
TEST_11131,0,0
TEST_11132,0.635738730430603,0.9997739195823668
TEST_11133,0.1844565868377685,0.9964132905006408
TEST_11134,0.9998739957809448,0.9949594736099244
TEST_11135,0.9947867393493652,0.9855676889419556
TEST_11136,0,0
TEST_11137,0.9999775886535645,0.968633234500885
TEST_11138,0.0076942853629589,0.9983092546463012
TEST_11139,0.9984155893325806,0.9952959418296814
TEST_11140,0.0031916135922074,0.997747004032135
TEST_11141,0.0058181579224765,0.999947428703308
TEST_11142,1.0,0.0527447685599327
TEST_11143,0.0181446596980094,0.9995355606079102
TEST_11144,6.98510194130364e-10,1.0
TEST_11145,0.0009021802106872,0.9977412223815918
TEST_11146,1.696328581601847e-06,0.9999939203262328
TEST_11147,0.9994527697563172,0.0001138067964348
TEST_11148,0.9982397556304932,0.919598400592804
TEST_11149,0.1812311857938766,0.9930908679962158
TEST_11150,0.0142212966457009,0.9840252995491028
TEST_11151,0,0
TEST_11152,9.176171628100248e-11,0.9999774694442748
TEST_11153,0,0
TEST_11154,0.9403102993965148,0.9980144500732422
TEST_11155,0.99075448513031,0.9917268753051758
TEST_11156,0.0156342536211013,0.9931094646453856
TEST_11157,0.9999067783355712,0.8351311087608337
TEST_11158,0,0
TEST_11159,0.9999874830245972,0.9639825820922852
TEST_11160,0.0025456619914621,0.9992120265960692
TEST_11161,0.3719057440757751,0.999686598777771
TEST_11162,0.9884951710700988,0.9830701351165771
TEST_11163,0.0678742751479148,0.9996140599250792
TEST_11164,0,0
TEST_11165,0.7906016707420349,0.9991563558578492
TEST_11166,0,0
TEST_11167,0.3147616684436798,0.99634450674057
TEST_11168,0.9994016885757446,0.9594604969024658
TEST_11169,0.4730206131935119,0.9984917640686036
TEST_11170,1.0,0.590431809425354
TEST_11171,0.0001181388870463,0.9988219141960144
TEST_11172,0.0640586540102958,0.916659951210022
TEST_11173,0.9981677532196044,0.9918530583381652
TEST_11174,0,0
TEST_11175,0.9997971653938292,0.9428731203079224
TEST_11176,0.9999960660934448,0.9960029721260072
TEST_11177,0.0002637998550198,0.999955415725708
TEST_11178,0,0
TEST_11179,9.0095738414675e-05,0.9999762773513794
TEST_11180,0.9029576778411864,0.9884431958198548
TEST_11181,0.9689970016479492,0.999046266078949
TEST_11182,0.0001552446046844,0.9998143315315248
TEST_11183,0.9995442032814026,0.953940451145172
TEST_11184,0.2709241509437561,0.9994163513183594
TEST_11185,0.983281672000885,0.998059093952179
TEST_11186,0.9999178647994996,0.9851087927818298
TEST_11187,0.9996919631958008,0.8894340395927429
TEST_11188,0.9899275898933412,0.7700112462043762
TEST_11189,0.9997310042381288,0.9038631916046144
TEST_11190,0.9823748469352722,0.8168080449104309
TEST_11191,0.0016765401232987,0.9999994039535522
TEST_11192,0,0
TEST_11193,1.0,0.1523647159337997
TEST_11194,0.9161776900291444,0.9992567896842957
TEST_11195,0.0091582015156745,0.9976626634597778
TEST_11196,9.44000348681584e-05,0.9999804496765136
TEST_11197,0.9998761415481568,0.929148256778717
TEST_11198,0.3571702539920807,0.9965619444847108
TEST_11199,1.2126733395234626e-07,0.9999886751174928
TEST_11200,0,0
TEST_11201,0,0
TEST_11202,0.9953001737594604,0.9697335362434388
TEST_11203,0,0
TEST_11204,0.0096958866342902,0.992379903793335
TEST_11205,0.4238110482692718,0.9998950958251952
TEST_11206,0.9966357350349426,0.9910542368888856
TEST_11207,0,0
TEST_11208,0,0
TEST_11209,0.9994010925292968,0.1290332525968551
TEST_11210,1.8937895220005885e-05,0.9999990463256836
TEST_11211,0.0010861445916816,0.9998737573623656
TEST_11212,0.9899544715881348,0.9471476078033448
TEST_11213,0.9875501990318298,0.9992488026618958
TEST_11214,0.9746599793434144,0.9974861145019532
TEST_11215,3.490059316391125e-05,0.999947428703308
TEST_11216,0.9999486207962036,0.9906483292579652
TEST_11217,0.0001032759901136,0.9995548129081726
TEST_11218,6.020665023243055e-05,0.9999994039535522
TEST_11219,0.9987655878067015,0.9999566078186036
TEST_11220,0.9931742548942566,0.603558361530304
TEST_11221,0.9981998205184937,0.9906057715415956
TEST_11222,0.9987819790840148,0.9874727725982666
TEST_11223,0.9989435076713562,0.9967533946037292
TEST_11224,0.378104567527771,0.0903176963329315
TEST_11225,0.987593948841095,0.998709797859192
TEST_11226,0.995942771434784,0.9989147186279296
TEST_11227,0.016232518479228,0.9944230914115906
TEST_11228,0.9999659061431884,0.4971068203449249
TEST_11229,0,0
TEST_11230,0.8642564415931702,0.9900580048561096
TEST_11231,2.7542007501324406e-06,0.9999823570251464
TEST_11232,0.122972622513771,0.9993879795074464
TEST_11233,0,0
TEST_11234,0,0
TEST_11235,0.9999709129333496,0.6457111239433289
TEST_11236,0.9994022846221924,0.9695152044296264
TEST_11237,0,0
TEST_11238,3.7851477827643976e-05,0.9999693632125854
TEST_11239,0.999975085258484,0.9779858589172364
TEST_11240,0.4239745140075683,0.9983691573143004
TEST_11241,0.8300506472587585,0.8929787278175354
TEST_11242,0.0174461212009191,0.999875783920288
TEST_11243,0.9999997615814208,0.9446642398834229
TEST_11244,0.9996252059936525,0.9279068112373352
TEST_11245,0.9979745745658876,0.99372136592865
TEST_11246,0.9999321699142456,0.4591054618358612
TEST_11247,0.9999994039535522,0.6943843364715576
TEST_11248,0.9999991655349731,0.827656090259552
TEST_11249,0.9977560639381408,0.9369952082633972
TEST_11250,0.9995728135108948,0.9899213314056396
TEST_11251,1.0,0.6912609338760376
TEST_11252,0.998684585094452,0.9779314398765564
TEST_11253,0,0
TEST_11254,0.8804775476455688,0.2812749445438385
TEST_11255,0.9997918009757996,0.0007393076084554
TEST_11256,0.9992103576660156,0.7536724209785461
TEST_11257,0.99784255027771,0.9824607968330384
TEST_11258,0,0
TEST_11259,0.001198063371703,0.9998308420181274
TEST_11260,0.9999622106552124,0.9932922124862672
TEST_11261,0,0
TEST_11262,0,0
TEST_11263,0,0
TEST_11264,0,0
TEST_11265,0.001387316500768,0.9982501864433287
TEST_11266,0.999869465827942,0.9706747531890868
TEST_11267,0,0
TEST_11268,0.9868705868721008,0.1154520437121391
TEST_11269,0.0002715947048272,0.9999896287918092
TEST_11270,0.0016920688794925,0.999645471572876
TEST_11271,0.0068780067376792,0.9999637603759766
TEST_11272,0.0110621498897671,0.9991828799247742
TEST_11273,0.4798992872238159,0.510962724685669
TEST_11274,0,0
TEST_11275,0.9099408388137816,0.2042955011129379
TEST_11276,0,0
TEST_11277,0.9998292922973632,0.9717437624931335
TEST_11278,0.9999457597732544,0.978507161140442
TEST_11279,9.26524899114156e-06,0.9999748468399048
TEST_11280,0.9996761083602904,0.9970301389694214
TEST_11281,0.9999431371688844,0.9907179474830629
TEST_11282,0.9991441965103148,0.9690332412719728
TEST_11283,0.0131196528673172,0.991127073764801
TEST_11284,5.7134064263664186e-05,0.9989690780639648
TEST_11285,0.9999837875366212,4.0277987864101306e-05
TEST_11286,0.9999992847442628,0.9199139475822448
TEST_11287,0.0025619147345423,0.9996724128723145
TEST_11288,0.9995293617248536,0.9455490112304688
TEST_11289,0.5564961433410645,0.7847635746002197
TEST_11290,0.0864183157682418,0.9924886226654052
TEST_11291,0.9608261585235596,0.0856582522392273
TEST_11292,0.0031231439206749,0.9999269247055054
TEST_11293,0.0473194420337677,0.9998825788497924
TEST_11294,0.9544083476066588,0.917629063129425
TEST_11295,3.9137856219895184e-05,0.9999831914901732
TEST_11296,0.5090054869651794,0.7540108561515808
TEST_11297,0.9999996423721312,0.7630849480628967
TEST_11298,0.0007043569930829,0.9094283580780028
TEST_11299,0.968251883983612,0.149379163980484
TEST_11300,0.9999730587005616,0.9246394038200378
TEST_11301,0.3160714507102966,0.9961373209953308
TEST_11302,0,0
TEST_11303,0.9927734732627868,0.9964189529418944
TEST_11304,0.4798992872238159,0.510962724685669
TEST_11305,0.968390703201294,0.2594954371452331
TEST_11306,0,0
TEST_11307,0.9999997615814208,0.9663476943969728
TEST_11308,0.9488480091094972,0.997199773788452
TEST_11309,0.9999855756759644,0.922851026058197
TEST_11310,0.3517177700996399,0.9688298106193542
TEST_11311,7.724644888185139e-07,0.9999920129776
TEST_11312,0.9994692206382751,0.8337022662162781
TEST_11313,0.9751735925674438,0.9997994303703308
TEST_11314,0.999842882156372,0.9755824208259584
TEST_11315,0.0110752042382955,0.4126319587230682
TEST_11316,0.0245537627488374,0.9998379945755004
TEST_11317,0.2623465061187744,0.19609996676445
TEST_11318,0.999515414237976,0.95674467086792
TEST_11319,0,0
TEST_11320,0.7427385449409485,0.9997060894966124
TEST_11321,0.000124527796288,0.9999451637268066
TEST_11322,0.0004821614420507,0.9375195503234864
TEST_11323,0.9999970197677612,0.7441220879554749
TEST_11324,0.937179684638977,0.9867448210716248
TEST_11325,0.7726047039031982,0.938194990158081
TEST_11326,0.99869966506958,0.0026931674219667
TEST_11327,0.999696969985962,0.9696776866912842
TEST_11328,0.7801493406295776,0.844049334526062
TEST_11329,0.0051560238935053,0.9997387528419496
TEST_11330,0.9999810457229614,0.8584551215171814
TEST_11331,0.0931117907166481,0.999251425266266
TEST_11332,0.7546319961547852,0.6857457160949707
TEST_11333,0.4441445171833038,0.9978919625282288
TEST_11334,0.8727350234985352,0.9998729228973388
TEST_11335,0.9999997615814208,0.8794416785240173
TEST_11336,4.6258181100711226e-05,0.999784529209137
TEST_11337,0.9999042749404908,0.689900279045105
TEST_11338,0,0
TEST_11339,0.9994814991950988,0.9000632166862488
TEST_11340,3.405362178909855e-07,1.0
TEST_11341,0.1347811222076416,0.9991477727890016
TEST_11342,0,0
TEST_11343,0.9999754428863524,0.6564669609069824
TEST_11344,0.0144214704632759,0.990920066833496
TEST_11345,0.999990701675415,0.8511885404586792
TEST_11346,0.9988327622413636,0.9416013956069946
TEST_11347,0.1264158636331558,0.7854179739952087
TEST_11348,0.0006431092042475,0.9964461922645568
TEST_11349,0.9998123049736024,0.942385196685791
TEST_11350,0.3504669666290283,0.9995934367179872
TEST_11351,0.0022810010705143,0.9886226058006288
TEST_11352,0,0
TEST_11353,0.0342903696000576,0.9989221096038818
TEST_11354,0.9618741273880004,0.997516632080078
TEST_11355,3.9958722481969744e-05,0.9995062351226808
TEST_11356,0.999915361404419,0.349009096622467
TEST_11357,0.7727088928222656,0.993457019329071
TEST_11358,0.0002993499510921,0.9999277591705322
TEST_11359,0.0010055423481389,0.9984460473060608
TEST_11360,0.994379222393036,0.985466241836548
TEST_11361,0.9999986886978148,0.9974060654640198
TEST_11362,0.010877663269639,0.9999959468841552
TEST_11363,0.9831929206848145,0.999273717403412
TEST_11364,0.0026535049546509,0.9997962117195128
TEST_11365,0.030368248000741,0.9992679953575134
TEST_11366,4.897831118455542e-08,0.9999938011169434
TEST_11367,0.9999980926513672,0.8866961002349854
TEST_11368,0.999697208404541,0.9286521673202516
TEST_11369,0.1520325094461441,0.9607649445533752
TEST_11370,0.009246059693396,0.9998883008956908
TEST_11371,0.3446965515613556,0.999288022518158
TEST_11372,0.4564302265644073,0.9632415771484376
TEST_11373,0.0012955996207892,0.9939370155334472
TEST_11374,0.2189077883958816,0.997162103652954
TEST_11375,0.9999996423721312,0.2347041964530944
TEST_11376,0.0102590210735797,0.9999438524246216
TEST_11377,0,0
TEST_11378,0.9651190042495728,0.9997572302818298
TEST_11379,0.2859672605991363,0.9997770190238952
TEST_11380,0.9996258020401,0.9546781778335572
TEST_11381,0.0012193606235086,0.9999172687530518
TEST_11382,0.9999148845672609,0.9474063515663148
TEST_11383,0.023869639262557,0.9959444403648376
TEST_11384,0,0
TEST_11385,0.9999074935913086,0.9727938771247864
TEST_11386,0.7491273283958435,0.4202423989772796
TEST_11387,0,0
TEST_11388,0.3687343001365661,0.9983015060424804
TEST_11389,0.9763000011444092,0.991015374660492
TEST_11390,0.0017386912368237,0.9994476437568665
TEST_11391,0.0701181218028068,0.9996023774147034
TEST_11392,0.0463491007685661,0.9610809683799744
TEST_11393,0.3944671154022217,0.9999207258224488
TEST_11394,0.980891764163971,0.0162342637777328
TEST_11395,0,0
TEST_11396,0.9999920129776,0.7418057322502136
TEST_11397,0.0028822429012507,0.9999152421951294
TEST_11398,0.9990472197532654,0.9937239289283752
TEST_11399,0.9997183680534364,0.9878223538398744
TEST_11400,0,0
TEST_11401,0.9745779037475586,0.9959838390350342
TEST_11402,0,0
TEST_11403,0.0007237097015604,0.995736002922058
TEST_11404,0.9984059929847716,0.8925456404685974
TEST_11405,0.9908578991889954,0.9977436065673828
TEST_11406,0.9999419450759888,0.9574911594390868
TEST_11407,0.9925445318222046,0.9961633682250975
TEST_11408,0,0
TEST_11409,0.5737875699996948,0.9994088411331176
TEST_11410,0.9987422823905944,0.9958820343017578
TEST_11411,0.9998469352722168,0.9025462865829468
TEST_11412,0.9999328851699828,0.9574341177940368
TEST_11413,0.9570472240447998,0.9793363213539124
TEST_11414,0.9999610185623168,0.9636151194572448
TEST_11415,0.999452531337738,0.9462112188339232
TEST_11416,0.8877100348472595,0.9684085845947266
TEST_11417,0.0005850286688655,0.9979379773139954
TEST_11418,0.9999687671661376,0.8711766600608826
TEST_11419,0.9999786615371704,0.285175621509552
TEST_11420,0.0005977459950372,0.9999624490737916
TEST_11421,0.9999916553497314,0.9872860312461852
TEST_11422,0,0
TEST_11423,7.01043609296903e-05,0.999725878238678
TEST_11424,0,0
TEST_11425,7.983706018421799e-05,0.999986171722412
TEST_11426,0.999997615814209,0.889961302280426
TEST_11427,0.9999996423721312,0.6711710095405579
TEST_11428,0.0007396776345558,0.999987244606018
TEST_11429,0.6930833458900452,0.9998689889907836
TEST_11430,0.8793537020683289,0.5574015378952026
TEST_11431,0.9999996423721312,0.6433518528938293
TEST_11432,0.9999924898147584,0.933518648147583
TEST_11433,0.9964284300804138,0.9987258315086364
TEST_11434,0.9514504075050354,0.998539924621582
TEST_11435,0.999836802482605,0.9773001670837402
TEST_11436,0.9964151382446288,0.998474895954132
TEST_11437,0.9999892711639404,0.9904341697692872
TEST_11438,0.0003698684449773,0.9978969097137452
TEST_11439,0.9999558925628662,0.9077434539794922
TEST_11440,0.0066093537025153,0.9997113347053528
TEST_11441,0.9999780654907228,0.2498269081115722
TEST_11442,0.9951242804527284,0.9212645888328552
TEST_11443,0.0627027228474617,0.996143400669098
TEST_11444,0.6418892741203308,0.9988332390785216
TEST_11445,0,0
TEST_11446,0.5433475375175476,0.9996023774147034
TEST_11447,0.0002941895800177,0.9997264742851256
TEST_11448,0.9997119307518004,0.993626356124878
TEST_11449,0.0155183132737874,0.9995647072792052
TEST_11450,0.9733757972717284,0.9871949553489684
TEST_11451,0.0038243965245783,0.947531282901764
TEST_11452,0.0136222448199987,0.9998868703842164
TEST_11453,0,0
TEST_11454,0.9996044039726256,0.9948699474334716
TEST_11455,0.9299167394638062,0.9864353537559508
TEST_11456,0.3555928170681,0.9862738251686096
TEST_11457,0.611965000629425,0.9954370856285096
TEST_11458,0.0059348712675273,0.9952402114868164
TEST_11459,0.755716860294342,0.005801934748888
TEST_11460,0,0
TEST_11461,0,0
TEST_11462,0.9999955892562866,0.9857073426246644
TEST_11463,0.9713886380195618,0.9708776473999025
TEST_11464,0.0002520232810638,0.9999550580978394
TEST_11465,0.2030719220638275,0.9994770884513856
TEST_11466,0.990471601486206,0.0019022405613213
TEST_11467,0.0509624704718589,0.9996626377105712
TEST_11468,0.1783419102430343,0.9999775886535645
TEST_11469,0.9999994039535522,0.1742576509714126
TEST_11470,0.5699083805084229,0.1846150159835815
TEST_11471,0.0456161275506019,0.9846816062927246
TEST_11472,0.000240249937633,0.996566116809845
TEST_11473,0.932196080684662,0.9998867511749268
TEST_11474,0.9999337196350098,0.9916703701019288
TEST_11475,0.9740542769432068,0.9964075684547424
TEST_11476,0.9995025396347046,0.0170373059809207
TEST_11477,0.1925112158060073,0.9998493194580078
TEST_11478,0.9999727010726928,4.897393228020519e-05
TEST_11479,0.9993000030517578,0.9991284012794496
TEST_11480,0.5344646573066711,0.981781005859375
TEST_11481,0.0014975371304899,0.9999189376831056
TEST_11482,0.9997149109840392,0.7891777157783508
TEST_11483,0,0
TEST_11484,0.0008415169431827,0.9999555349349976
TEST_11485,0,0
TEST_11486,0.9772889018058776,0.9978716373443604
TEST_11487,0.9999990463256836,0.8121901750564575
TEST_11488,7.97329776105471e-05,0.999961256980896
TEST_11489,0.9997543692588806,0.9060311317443848
TEST_11490,0.5145544409751892,0.999794065952301
TEST_11491,0,0
TEST_11492,0.9824286103248596,0.990532636642456
TEST_11493,0.9999845027923584,0.5374358296394348
TEST_11494,0,0
TEST_11495,0.9985450506210328,0.9922022819519044
TEST_11496,0,0
TEST_11497,0.975092887878418,0.962863564491272
TEST_11498,0.7290267944335938,0.9997108578681946
TEST_11499,0,0
TEST_11500,0.0003936301800422,0.9997579455375672
TEST_11501,0.986250638961792,0.9974759221076964
TEST_11502,0.9999103546142578,0.0001779465965228
TEST_11503,0.001319003291428,0.9986409544944764
TEST_11504,0.9998385906219482,0.9744616150856018
TEST_11505,0.9940288066864014,0.7189764976501465
TEST_11506,0.9983417987823486,0.0004694331437349
TEST_11507,0.9999103546142578,0.0003404376038815
TEST_11508,2.9351570063340663e-08,0.9999994039535522
TEST_11509,0.0043428419157862,0.9989246726036072
TEST_11510,0.4976595342159271,0.9963165521621704
TEST_11511,0.4798992872238159,0.510962724685669
TEST_11512,0.999461591243744,0.912831962108612
TEST_11513,0.9992148876190186,0.9979966282844543
TEST_11514,0.9987976551055908,0.9927917718887328
TEST_11515,0,0
TEST_11516,0.9997825026512146,0.965306282043457
TEST_11517,0.5872185230255127,0.99819678068161
TEST_11518,0.9986514449119568,0.0007387269870378
TEST_11519,0,0
TEST_11520,0.3087716400623321,0.999862551689148
TEST_11521,0.9999696016311646,0.4056015312671661
TEST_11522,2.8476741135818884e-05,0.9995623230934144
TEST_11523,5.852375034010038e-05,0.9999781847000122
TEST_11524,0,0
TEST_11525,0.9914960861206056,0.9743342995643616
TEST_11526,0.0130226034671068,0.9998668432235718
TEST_11527,0.9020633101463318,0.0392677001655101
TEST_11528,0.8661991953849792,0.7279118895530701
TEST_11529,0.9998199343681335,0.6235365271568298
TEST_11530,0.1376417875289917,0.9997665286064148
TEST_11531,0.9969661831855774,0.9927034378051758
TEST_11532,5.481854896061122e-05,0.9999676942825316
TEST_11533,0.9876085519790648,0.939988613128662
TEST_11534,0.9992809891700744,0.7266455888748169
TEST_11535,0.9982733726501464,0.8187970519065857
TEST_11536,0.9991323351860046,0.9959180951118468
TEST_11537,0.0261929687112569,0.9997382760047911
TEST_11538,0,0
TEST_11539,0.9999970197677612,0.528438925743103
TEST_11540,6.056280471966602e-05,0.9999985694885254
TEST_11541,0.9999939203262328,0.885534942150116
TEST_11542,2.4939341528806835e-05,0.999983549118042
TEST_11543,0.9801162481307985,0.9932942986488342
TEST_11544,3.275775952715776e-07,0.9999984502792358
TEST_11545,0.9997069239616394,0.6734972596168518
TEST_11546,0.0001481822691857,0.9999465942382812
TEST_11547,0.9999970197677612,0.9019345045089722
TEST_11548,0.9999996423721312,0.7413817048072815
TEST_11549,0.5031060576438904,0.9998854398727416
TEST_11550,0.984044313430786,0.9106172323226928
TEST_11551,0.9192474484443665,0.9970850348472596
TEST_11552,0.9954549074172974,0.9742711186408995
TEST_11553,0.4798992872238159,0.510962724685669
TEST_11554,0.9979726672172546,0.9398199319839478
TEST_11555,0.9570744037628174,0.9955748319625854
TEST_11556,0.951960027217865,0.9952151775360109
TEST_11557,0.9984666109085084,0.9999017715454102
TEST_11558,0.9767712354660034,0.999377965927124
TEST_11559,0.9999821186065674,5.740979759139009e-06
TEST_11560,0.0367665365338325,0.9996829032897948
TEST_11561,0.0534997098147869,0.9996944665908812
TEST_11562,0,0
TEST_11563,0,0
TEST_11564,0.9996551275253296,0.0074678254313766
TEST_11565,0.9999991655349731,0.0842742845416069
TEST_11566,0.9999839067459106,0.5704386234283447
TEST_11567,0.8084787130355835,0.7466199398040771
TEST_11568,0.9981107711791992,0.9747031331062316
TEST_11569,0.0240732505917549,0.9993755221366882
TEST_11570,0.0017501533729955,0.9992691874504088
TEST_11571,0.9999459981918336,0.8832112550735474
TEST_11572,0.0560991950333118,0.9999561309814452
TEST_11573,0.554896891117096,0.1247700229287147
TEST_11574,0,0
TEST_11575,0.9992727637290956,0.9891718029975892
TEST_11576,0.9999712705612184,0.5785719156265259
TEST_11577,0.0031105470843613,0.9990971088409424
TEST_11578,0.9998854398727416,0.3286309540271759
TEST_11579,0.0224327109754085,0.9953059554100036
TEST_11580,0.0019227855373173,0.999983549118042
TEST_11581,0.0115490006282925,0.9996360540390016
TEST_11582,0.9228902459144592,0.9987940788269044
TEST_11583,0.998766303062439,0.9682797193527222
TEST_11584,0.923035442829132,0.9126782417297364
TEST_11585,0.9999701976776124,0.9536678194999696
TEST_11586,0.9338815808296204,0.0534146763384342
TEST_11587,0.0002021479449467,0.9992225170135498
TEST_11588,0.9766072630882264,0.9980111122131348
TEST_11589,0,0
TEST_11590,0,0
TEST_11591,0.9881141781806946,0.9978869557380676
TEST_11592,0,0
TEST_11593,0.9999996423721312,0.2749515473842621
TEST_11594,0,0
TEST_11595,0.0181920137256383,0.995701014995575
TEST_11596,0.9999991655349731,0.3043234944343567
TEST_11597,0.0114760706201195,0.9998769760131836
TEST_11598,0.9999599456787108,0.9104992151260376
TEST_11599,0.99998140335083,0.9978156089782716
TEST_11600,0.988466501235962,0.0440249815583229
TEST_11601,0.9999992847442628,4.081035149283707e-05
TEST_11602,0.9495921730995178,0.9990997314453124
TEST_11603,0.9823426604270936,0.9968968629837036
TEST_11604,0.1930035948753357,0.8634846806526184
TEST_11605,0,0
TEST_11606,0.139580950140953,0.9985223412513732
TEST_11607,0.0182201880961656,0.9947015643119812
TEST_11608,0.0056086294353008,0.9995513558387756
TEST_11609,0.9997110962867736,0.99337500333786
TEST_11610,0,0
TEST_11611,0.0411241650581359,0.9998262524604796
TEST_11612,0.9999972581863404,0.9068902730941772
TEST_11613,0.0004076510085724,0.999992609024048
TEST_11614,0.1384890526533126,0.762754499912262
TEST_11615,0,0
TEST_11616,0.9939298629760742,0.982633650302887
TEST_11617,0,0
TEST_11618,0.7267986536026001,0.8938287496566772
TEST_11619,0.4798992872238159,0.510962724685669
TEST_11620,0.0135411899536848,0.9999208450317384
TEST_11621,0.7226790189743042,0.9988517761230468
TEST_11622,9.003914601635188e-05,0.9999817609786988
TEST_11623,0.012104308232665,0.998328983783722
TEST_11624,0,0
TEST_11625,0.648470938205719,0.998635470867157
TEST_11626,0.9999395608901978,0.7153251767158508
TEST_11627,0.9998642206192015,0.998767614364624
TEST_11628,0.0029837056063115,0.9999247789382936
TEST_11629,0.9986739158630372,0.9541645050048828
TEST_11630,0.9999265670776368,0.9921597838401794
TEST_11631,0.0004053735756315,0.9998812675476074
TEST_11632,1.3158856745576486e-05,0.9999749660491944
TEST_11633,0.9998183846473694,0.9722132682800292
TEST_11634,0.0001260442950297,0.9998897314071656
TEST_11635,0.9999998807907104,0.009913370013237
TEST_11636,0.9991008043289183,0.9960448145866394
TEST_11637,0.0021586366929113,0.9991558790206908
TEST_11638,0.0037514516152441,0.999528169631958
TEST_11639,0.2652137577533722,0.9891948699951172
TEST_11640,0.0480095744132995,0.9998626708984376
TEST_11641,0.0043732295744121,0.9997325539588928
TEST_11642,0,0
TEST_11643,1.6134656107169576e-05,0.9999583959579468
TEST_11644,0.0675672218203544,0.9998501539230348
TEST_11645,0.3785785138607025,0.9953811168670654
TEST_11646,0,0
TEST_11647,0.9999988079071044,0.7975143790245056
TEST_11648,0.011207309551537,0.9855324625968932
TEST_11649,0.011748231947422,0.9952924251556396
TEST_11650,0.6261699199676514,0.9980600476264954
TEST_11651,0.996399998664856,0.9340394139289856
TEST_11652,0.9991100430488586,0.9771867394447328
TEST_11653,0.9999597072601318,0.8819652795791626
TEST_11654,0.001010219566524,0.9997634291648864
TEST_11655,0.7256439924240112,0.9968795776367188
TEST_11656,0,0
TEST_11657,0.7421386241912842,0.128487154841423
TEST_11658,0.9999994039535522,0.967102348804474
TEST_11659,0.919784426689148,0.9796907305717468
TEST_11660,0.1220646053552627,0.9995617270469666
TEST_11661,0.2646055519580841,0.9995633959770204
TEST_11662,0.0739944577217102,0.9802486300468444
TEST_11663,0.0068535660393536,0.9999209642410278
TEST_11664,0.9999911785125732,0.6767282485961914
TEST_11665,0.9999996423721312,0.586028516292572
TEST_11666,0.7683250308036804,0.563707172870636
TEST_11667,0.9996912479400636,0.691241443157196
TEST_11668,0.9926887154579164,0.2020275592803955
TEST_11669,0,0
TEST_11670,0.879703938961029,0.9799291491508484
TEST_11671,0.528937578201294,0.9911670088768004
TEST_11672,0.9982141256332396,0.9588204622268676
TEST_11673,0.9997743964195251,0.9221177101135254
TEST_11674,0.5544868111610413,0.9996968507766724
TEST_11675,0.9926708936691284,0.9556905031204224
TEST_11676,0.0189487226307392,0.9998832941055298
TEST_11677,0.6086015105247498,0.9596369862556458
TEST_11678,0.9999724626541138,0.9707710146903992
TEST_11679,0,0
TEST_11680,0.999834418296814,0.5970567464828491
TEST_11681,0.9994775652885436,0.9977169036865234
TEST_11682,3.5798326280200854e-05,0.999980926513672
TEST_11683,0,0
TEST_11684,0.0125001547858119,0.99269837141037
TEST_11685,0.991006314754486,0.9474274516105652
TEST_11686,0.2003896832466125,0.9813629388809204
TEST_11687,0.9634842872619628,0.9805592894554138
TEST_11688,0.996679663658142,0.8183502554893494
TEST_11689,0.0541079826653003,0.9996514320373536
TEST_11690,4.7796915168873966e-05,0.9999631643295288
TEST_11691,0.4798992872238159,0.510962724685669
TEST_11692,0.1248355284333229,0.9964221715927124
TEST_11693,0.019172765314579,0.3220777809619903
TEST_11694,0.9921725988388062,0.9813998937606812
TEST_11695,1.984591108339373e-05,0.9999966621398926
TEST_11696,0.2443764358758926,0.9270604252815248
TEST_11697,0.9999998807907104,0.0137074207887053
TEST_11698,0.9997420907020568,0.0001652585197007
TEST_11699,0.9673014283180236,0.9864352345466614
TEST_11700,0.9529891610145568,0.997501790523529
TEST_11701,0.7499517202377319,0.9992881417274476
TEST_11702,0.985791802406311,0.1873719543218612
TEST_11703,0.999146580696106,0.7727225422859192
TEST_11704,0,0
TEST_11705,0,0
TEST_11706,0.2253889441490173,0.923877775669098
